,emp_length,annual_inc,debt_to_income,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,collections_12_mths_ex_med,mths_since_last_major_derog,cr_line_yrs,cr_line_mths,cr_line_days,is_bad,emp_title,pymnt_plan,purpose_cat,zip_code,initial_list_status,home_ownership,verification_status,policy_code,addr_state
9424,10,36000.0,6.13,0.0,1.0,71.0,,11.0,0.0,9060,78.1,23.0,0.0,1,1970.0,8.0,1.0,0,1366,0,4,139,0,0,0,2,37
9425,1,30000.0,14.4,0.0,2.0,,,11.0,0.0,2934,20.7,14.0,0.0,2,2007.0,5.0,1.0,0,7594,0,2,707,0,4,0,3,46
9426,10,60000.0,13.8,0.0,6.0,46.0,50.0,12.0,1.0,9761,54.2,20.0,0.0,3,1999.0,3.0,1.0,0,5086,0,8,46,0,4,0,3,30
9427,5,50000.0,19.9,0.0,0.0,,,8.0,0.0,9282,69.3,21.0,0.0,2,1997.0,6.0,1.0,1,5111,0,4,671,0,4,1,1,4
9428,7,70000.0,4.99,0.0,1.0,,,6.0,0.0,3290,43.3,6.0,0.0,3,2007.0,9.0,1.0,1,7897,0,4,54,0,0,2,1,30
9429,1,120000.0,15.71,0.0,1.0,,,12.0,0.0,39402,89.3,31.0,0.0,3,1989.0,4.0,1.0,0,1631,0,4,608,0,0,2,3,43
9430,3,20000.0,0.0,1.0,1.0,17.0,0.0,1.0,0.0,0,0.0,1.0,0.0,3,2004.0,4.0,1.0,0,7742,0,4,64,0,4,0,1,33
9431,4,48000.0,17.45,0.0,1.0,,,12.0,0.0,1545,8.2,19.0,0.0,3,2003.0,8.0,1.0,0,3331,0,12,440,0,0,0,2,14
9432,3,105000.0,14.17,1.0,2.0,11.0,,9.0,0.0,2896,45.2,27.0,0.0,3,1998.0,9.0,1.0,1,1631,0,12,674,0,0,2,4,4
9433,10,120000.0,11.8,0.0,1.0,,,14.0,0.0,14802,31.0,35.0,0.0,3,1989.0,12.0,1.0,0,1162,0,8,161,0,0,1,2,20
9434,8,54996.0,14.36,0.0,0.0,,,9.0,0.0,967,9.0,17.0,0.0,2,2002.0,11.0,1.0,0,4830,0,4,654,0,4,0,3,4
9435,7,39600.0,19.03,0.0,1.0,58.0,,9.0,0.0,8939,59.6,27.0,0.0,1,1993.0,1.0,1.0,0,21,0,4,232,0,4,2,3,27
9436,1,29323.0,13.34,0.0,2.0,,,9.0,0.0,13506,93.8,12.0,0.0,1,1980.0,8.0,1.0,0,5057,0,4,697,0,0,1,3,36
9437,4,54000.0,6.84,3.0,0.0,23.0,,9.0,0.0,2776,33.0,21.0,0.0,2,1997.0,4.0,1.0,0,674,0,2,115,0,4,1,1,37
9438,10,28000.0,15.86,0.0,1.0,,110.0,10.0,1.0,1594,5.0,15.0,0.0,2,2001.0,1.0,1.0,0,3312,0,2,36,0,4,0,2,6
9439,10,66000.0,23.95,0.0,0.0,62.0,,6.0,0.0,11722,87.5,10.0,0.0,2,1994.0,1.0,1.0,1,214,0,4,531,0,4,2,0,35
9440,4,60000.0,17.98,0.0,1.0,,,11.0,0.0,21367,25.1,22.0,0.0,1,1994.0,4.0,1.0,0,669,0,4,543,0,0,1,4,42
9441,10,166361.0,14.7,0.0,0.0,,,12.0,0.0,27874,61.3,37.0,0.0,1,1999.0,1.0,1.0,0,2264,0,2,507,0,0,0,3,18
9442,1,110000.0,7.07,0.0,1.0,0.0,0.0,6.0,0.0,7586,52.7,19.0,0.0,1,1991.0,11.0,1.0,0,4639,0,2,109,0,0,0,3,33
9443,2,58000.0,18.12,1.0,1.0,18.0,,12.0,0.0,3026,40.9,18.0,0.0,2,1996.0,11.0,1.0,0,173,0,4,665,0,4,0,0,4
9444,6,33000.0,26.76,0.0,0.0,,,10.0,0.0,2217,0.03,23.0,0.0,3,2001.0,3.0,1.0,0,532,0,12,609,0,0,2,2,43
9445,2,30000.0,16.08,0.0,1.0,,,7.0,0.0,6327,66.6,11.0,0.0,2,1999.0,11.0,1.0,1,2056,0,5,440,0,4,0,4,14
9446,10,93000.0,13.46,0.0,2.0,,,12.0,0.0,23691,92.5,21.0,0.0,1,1999.0,2.0,1.0,0,4370,0,2,685,0,0,0,1,4
9447,3,40000.0,18.6,0.0,0.0,24.0,,10.0,0.0,10998,33.1,14.0,0.0,3,2000.0,5.0,1.0,1,564,0,4,372,0,0,2,0,22
9448,4,36000.0,9.0,1.0,2.0,9.0,,4.0,0.0,587,32.6,8.0,0.0,1,2005.0,8.0,1.0,0,6662,0,21,144,0,4,2,1,37
9449,4,77000.0,7.36,0.0,3.0,,,22.0,0.0,10194,40.6,38.0,0.0,1,2000.0,4.0,1.0,0,6644,0,2,436,0,0,0,1,14
9450,4,108000.0,22.31,0.0,1.0,,,21.0,0.0,110886,42.1,34.0,0.0,3,1994.0,3.0,1.0,0,2283,0,4,680,0,3,0,3,4
9451,1,41000.0,20.99,0.0,0.0,59.0,,8.0,0.0,10102,28.1,14.0,0.0,1,1998.0,11.0,1.0,0,5140,0,2,650,0,4,0,0,4
9452,10,57000.0,24.55,0.0,0.0,,,12.0,0.0,34181,59.5,20.0,0.0,3,2000.0,10.0,1.0,0,3517,0,2,186,0,4,0,1,44
9453,1,65000.0,4.8,0.0,0.0,59.0,,8.0,0.0,12063,71.1,33.0,0.0,3,1983.0,10.0,1.0,0,5174,0,4,655,0,0,2,3,4
9454,4,70000.0,8.45,0.0,2.0,,,8.0,0.0,7215,30.8,14.0,0.0,1,1995.0,8.0,1.0,0,7773,0,10,436,0,2,0,4,14
9455,1,131000.0,16.28,0.0,0.0,,,12.0,0.0,3027,5.6,43.0,0.0,3,1997.0,1.0,1.0,0,4495,0,25,640,0,4,1,1,4
9456,4,105000.0,10.75,0.0,7.0,49.0,,21.0,0.0,19435,25.1,44.0,0.0,2,1988.0,6.0,1.0,0,6101,0,4,674,0,0,2,0,4
9457,1,58800.0,5.88,0.0,3.0,35.0,73.0,9.0,1.0,9972,35.9,21.0,0.0,1,2002.0,8.0,1.0,0,3753,0,12,54,0,0,1,2,30
9458,1,12996.0,11.63,0.0,3.0,,,5.0,0.0,4996,38.4,7.0,0.0,1,1998.0,6.0,1.0,0,4639,0,4,436,0,3,0,3,14
9459,2,50000.0,6.02,0.0,1.0,27.0,,8.0,0.0,2805,25.0,26.0,0.0,2,1998.0,4.0,1.0,0,53,0,2,188,0,4,2,3,44
9460,10,32400.0,21.48,0.0,1.0,,,7.0,0.0,8618,74.9,13.0,0.0,2,2000.0,2.0,1.0,0,1518,0,8,367,0,3,0,0,14
9461,4,65500.0,17.15,0.0,1.0,,,8.0,0.0,35430,84.6,18.0,0.0,3,1998.0,5.0,1.0,0,7723,0,2,652,0,4,1,2,4
9462,10,90000.0,24.33,0.0,0.0,,,13.0,0.0,43108,69.4,33.0,0.0,2,1992.0,9.0,1.0,0,5259,0,18,132,0,0,1,3,37
9463,8,75000.0,11.18,0.0,0.0,80.0,,7.0,0.0,9280,58.4,21.0,0.0,3,1998.0,4.0,1.0,0,3921,0,4,635,0,4,1,4,4
9464,10,68000.0,19.41,0.0,1.0,,,9.0,0.0,11033,30.1,22.0,0.0,1,1990.0,9.0,1.0,0,2525,0,8,646,0,0,0,4,4
9465,7,54500.0,7.49,0.0,0.0,,,2.0,0.0,0,,9.0,0.0,2,2005.0,6.0,1.0,0,2851,0,8,220,0,0,0,0,27
9466,9,43000.0,16.19,0.0,2.0,,,5.0,0.0,27443,85.8,27.0,0.0,1,1998.0,11.0,1.0,0,316,0,4,91,0,4,1,1,33
9467,1,110000.0,10.29,1.0,0.0,16.0,,7.0,0.0,34538,78.9,12.0,0.0,2,1997.0,1.0,1.0,0,3813,0,4,679,0,4,1,3,4
9468,2,18000.0,15.47,0.0,1.0,,,5.0,0.0,735,25.3,6.0,0.0,1,2008.0,2.0,1.0,0,1108,0,4,657,0,4,1,2,4
9469,10,85000.0,14.33,1.0,0.0,19.0,,11.0,0.0,16755,37.9,25.0,0.0,3,1997.0,4.0,1.0,0,3099,0,4,50,0,0,0,3,30
9470,1,70000.0,7.23,0.0,0.0,,,6.0,0.0,4965,53.4,9.0,0.0,2,2003.0,2.0,1.0,0,4639,0,18,64,0,4,0,0,33
9471,3,50000.0,12.05,0.0,1.0,59.0,,13.0,0.0,2006,5.4,26.0,0.0,1,1991.0,1.0,1.0,0,5872,0,18,442,0,4,0,3,14
9472,3,43200.0,7.33,0.0,3.0,,,7.0,0.0,6217,49.7,7.0,0.0,1,2002.0,3.0,1.0,0,750,0,18,440,0,4,0,2,14
9473,1,19200.0,19.25,0.0,1.0,50.0,,3.0,0.0,5141,93.5,12.0,0.0,2,2000.0,3.0,1.0,0,5854,0,4,704,0,4,0,0,46
9474,1,40000.0,0.0,0.0,1.0,,,2.0,0.0,0,0.0,4.0,0.0,1,1996.0,10.0,1.0,0,3485,0,18,133,0,0,0,4,37
9475,10,68004.0,17.82,0.0,3.0,,,4.0,0.0,53059,89.9,35.0,0.0,3,1990.0,11.0,1.0,0,7412,0,21,556,0,0,0,2,42
9476,10,93000.0,22.68,0.0,0.0,,,3.0,0.0,51648,96.4,35.0,0.0,2,1996.0,11.0,1.0,0,1782,0,4,187,0,0,1,1,44
9477,1,30000.0,15.72,0.0,0.0,,,8.0,0.0,650,7.7,9.0,0.0,2,2007.0,2.0,1.0,0,7396,0,14,542,0,4,2,1,42
9478,5,35000.0,10.35,0.0,2.0,61.0,,14.0,0.0,10957,48.7,23.0,0.0,3,2004.0,6.0,1.0,0,1416,0,4,18,0,4,1,3,38
9479,1,9600.0,18.75,0.0,0.0,,,2.0,0.0,748,4.2,4.0,0.0,2,1995.0,7.0,1.0,0,4413,0,4,358,0,4,2,0,34
9480,10,150500.0,3.69,0.0,0.0,,,11.0,0.0,21887,67.8,34.0,0.0,2,2000.0,6.0,1.0,0,1854,0,4,73,0,0,1,2,33
9481,1,24000.0,9.4,0.0,1.0,,,11.0,0.0,2283,12.3,25.0,0.0,3,1981.0,7.0,1.0,0,911,0,4,527,0,4,1,4,2
9482,7,32000.0,23.44,0.0,0.0,36.0,,12.0,0.0,11449,46.4,23.0,0.0,1,2002.0,10.0,1.0,0,6596,0,4,272,0,4,0,0,9
9483,8,56000.0,18.41,0.0,0.0,,109.0,14.0,1.0,13616,75.6,22.0,0.0,2,2000.0,2.0,1.0,0,4322,0,2,674,0,0,0,2,4
9484,10,34000.0,12.19,0.0,2.0,71.0,80.0,8.0,1.0,6342,68.9,11.0,0.0,3,2002.0,10.0,1.0,1,5921,0,14,590,0,4,1,2,5
9485,1,46875.0,17.15,0.0,2.0,,,13.0,0.0,9839,23.9,13.0,0.0,3,2006.0,3.0,1.0,0,290,0,18,81,0,4,2,4,33
9486,5,74000.0,9.58,0.0,1.0,62.0,,8.0,0.0,21317,82.3,17.0,0.0,3,1994.0,1.0,1.0,0,1785,0,25,560,0,0,0,1,42
9487,2,57500.0,21.54,0.0,0.0,42.0,,12.0,0.0,4649,43.4,21.0,0.0,3,2002.0,11.0,1.0,0,3836,0,25,162,0,4,1,2,20
9488,3,75600.0,9.35,0.0,2.0,,,7.0,0.0,23379,7.7,16.0,0.0,2,1986.0,12.0,1.0,0,4028,0,21,585,0,0,2,3,5
9489,3,84000.0,14.07,1.0,0.0,20.0,,9.0,0.0,12062,26.9,34.0,0.0,1,1995.0,10.0,1.0,0,4302,0,12,305,0,0,1,3,1
9490,1,85000.0,24.48,0.0,1.0,,,15.0,0.0,26449,63.3,28.0,0.0,3,1987.0,5.0,1.0,0,6657,0,12,122,0,0,1,4,37
9491,6,69600.0,5.71,0.0,2.0,,,5.0,0.0,0,0.0,26.0,0.0,3,1999.0,10.0,1.0,0,1705,0,12,209,0,4,1,1,48
9492,1,60000.0,28.54,0.0,0.0,,,9.0,0.0,0,0.0,16.0,0.0,2,2002.0,1.0,1.0,0,3650,0,2,166,0,4,1,4,20
9493,10,98000.0,14.36,0.0,1.0,43.0,,7.0,0.0,7900,66.7,14.0,0.0,1,1998.0,2.0,1.0,0,4178,0,16,64,0,4,0,0,33
9494,6,44100.0,19.73,0.0,0.0,40.0,,7.0,0.0,1212,25.2,25.0,0.0,1,1997.0,12.0,1.0,1,4554,0,4,44,0,4,0,4,30
9495,6,54996.0,11.78,0.0,0.0,25.0,,10.0,0.0,22085,65.1,27.0,0.0,2,1998.0,11.0,1.0,0,5432,0,4,570,0,0,1,2,42
9496,4,45400.0,1.5,0.0,1.0,,,8.0,0.0,17516,84.6,18.0,0.0,2,1996.0,6.0,1.0,0,2780,0,4,396,0,4,0,4,47
9497,1,30159.96,9.63,0.0,1.0,,,10.0,0.0,2670,35.6,10.0,0.0,2,2005.0,8.0,1.0,0,3093,0,4,192,0,4,2,0,44
9498,10,81000.0,24.3,0.0,0.0,,,8.0,0.0,17486,71.1,18.0,0.0,1,1999.0,11.0,1.0,0,131,0,4,52,0,4,0,4,30
9499,1,9600.0,13.88,0.0,0.0,,,19.0,0.0,3448,30.2,25.0,0.0,2,2001.0,11.0,1.0,0,5326,0,4,76,0,4,1,0,33
9500,10,387840.0,5.9,0.0,0.0,,,10.0,0.0,155905,72.9,55.0,0.0,2,1994.0,7.0,1.0,0,4639,0,2,3,0,4,0,2,19
9501,0,33600.0,20.79,0.0,2.0,70.0,,13.0,0.0,1757,11.9,21.0,0.0,1,1996.0,8.0,1.0,0,4639,0,0,288,0,0,1,1,9
9502,4,39600.0,5.09,0.0,0.0,,,8.0,0.0,2058,79.2,13.0,0.0,2,1998.0,10.0,1.0,0,3681,0,2,657,0,4,0,4,4
9503,2,36153.0,7.47,0.0,2.0,0.0,61.0,3.0,1.0,1064,70.9,6.0,,3,2000.0,7.0,1.0,0,2472,0,4,371,0,0,0,1,15
9504,2,40000.0,23.07,0.0,1.0,,,9.0,0.0,10717,67.0,13.0,0.0,2,2004.0,10.0,1.0,0,1888,0,4,705,0,4,2,2,46
9505,10,100650.0,10.27,0.0,0.0,38.0,,6.0,0.0,20863,75.5,19.0,0.0,3,1998.0,7.0,1.0,1,6443,0,4,229,0,0,1,4,27
9506,3,36000.0,19.87,0.0,2.0,,89.0,12.0,1.0,5814,35.9,37.0,0.0,3,1999.0,10.0,1.0,0,3571,0,4,366,0,3,0,2,34
9507,10,64000.0,16.72,1.0,3.0,20.0,,12.0,0.0,9878,56.4,47.0,0.0,2,1989.0,3.0,1.0,0,6083,0,14,187,0,0,0,2,44
9508,10,86004.0,19.13,0.0,1.0,34.0,,10.0,0.0,3020,52.1,46.0,0.0,3,1991.0,10.0,1.0,0,1883,0,18,161,0,0,1,3,20
9509,5,75000.0,21.94,0.0,1.0,,100.0,11.0,1.0,6439,93.3,25.0,0.0,3,2000.0,8.0,1.0,1,5223,0,2,657,0,0,1,0,4
9510,5,100000.0,5.88,0.0,0.0,,,7.0,0.0,4635,28.0,16.0,0.0,2,1984.0,4.0,1.0,1,6098,0,18,44,0,4,1,2,30
9511,10,125000.0,25.06,0.0,1.0,,,16.0,0.0,65378,45.8,27.0,0.0,3,1983.0,7.0,1.0,0,5904,0,25,489,0,0,1,4,16
9512,2,16800.0,0.0,0.0,0.0,30.0,,3.0,0.0,0,0.0,9.0,0.0,3,2000.0,8.0,1.0,0,3291,0,12,667,0,4,2,0,4
9513,2,89004.0,4.72,1.0,1.0,16.0,,7.0,0.0,301,3.5,20.0,0.0,3,1999.0,10.0,1.0,0,6991,0,18,67,0,4,0,0,33
9514,3,86625.0,13.94,0.0,0.0,,,9.0,0.0,15679,43.6,23.0,0.0,2,1998.0,10.0,1.0,0,2863,0,4,614,0,0,0,4,3
9515,1,150000.0,4.32,0.0,2.0,57.0,,5.0,0.0,13448,92.7,21.0,0.0,2,2003.0,5.0,1.0,0,7619,0,12,64,0,4,2,2,33
9516,10,60000.0,17.32,0.0,2.0,,,7.0,0.0,19817,61.4,32.0,0.0,1,1998.0,5.0,1.0,0,7126,0,4,281,0,4,0,1,9
9517,3,100000.0,4.69,0.0,1.0,49.0,,4.0,0.0,5236,66.3,30.0,0.0,3,1996.0,4.0,1.0,0,6067,0,4,81,0,4,0,2,33
9518,5,42000.0,22.17,0.0,6.0,,89.0,31.0,1.0,28854,59.8,60.0,0.0,2,1993.0,12.0,1.0,0,5443,0,23,413,0,4,0,1,23
9519,1,56000.0,13.07,0.0,1.0,,,3.0,0.0,5994,73.1,5.0,0.0,2,2008.0,1.0,1.0,0,5439,0,25,509,0,4,0,0,18
9520,3,86400.0,3.85,0.0,1.0,,,7.0,0.0,5365,29.8,10.0,0.0,2,2004.0,12.0,1.0,1,5735,0,1,373,0,0,0,1,22
9521,5,85000.0,20.16,0.0,0.0,,,11.0,0.0,31306,74.5,24.0,0.0,2,2003.0,12.0,1.0,0,5501,0,4,50,0,4,1,0,30
9522,10,65000.0,8.62,0.0,0.0,37.0,,5.0,0.0,14558,95.8,24.0,0.0,3,1988.0,3.0,1.0,0,7166,0,4,161,0,0,2,1,20
9523,1,61000.0,18.85,0.0,0.0,,,21.0,0.0,18020,34.9,57.0,0.0,3,1994.0,11.0,1.0,0,4450,0,4,617,0,0,0,0,3
9524,2,60000.0,23.38,0.0,1.0,,,15.0,0.0,46125,75.2,35.0,0.0,2,1993.0,10.0,1.0,0,3490,0,2,159,0,0,0,4,44
9525,4,50500.0,20.29,0.0,0.0,,,6.0,0.0,22458,37.0,12.0,0.0,1,2000.0,12.0,1.0,0,4405,0,4,174,0,4,0,2,44
9526,10,43000.0,20.51,0.0,2.0,,,9.0,0.0,8514,34.8,26.0,0.0,2,1998.0,9.0,1.0,0,4279,0,4,614,0,4,2,1,3
9527,1,30000.0,10.04,0.0,1.0,44.0,,15.0,0.0,423,52.9,23.0,0.0,3,2003.0,7.0,1.0,0,6255,0,6,256,0,4,2,2,10
9528,1,23000.0,20.19,0.0,1.0,59.0,,11.0,0.0,5258,59.7,18.0,0.0,3,2003.0,6.0,1.0,0,67,0,18,348,0,4,2,4,34
9529,1,80000.0,13.35,0.0,2.0,40.0,64.0,7.0,3.0,3760,57.8,26.0,0.0,3,1983.0,12.0,1.0,0,4374,0,25,51,0,0,1,4,30
9530,6,96000.0,6.4,0.0,4.0,37.0,,6.0,0.0,731,14.6,16.0,0.0,2,1991.0,10.0,1.0,0,3648,0,8,89,0,0,0,1,33
9531,2,46680.0,6.56,0.0,0.0,,,9.0,0.0,4370,40.1,10.0,0.0,3,2003.0,10.0,1.0,1,1840,0,14,669,0,4,0,1,4
9532,10,40000.0,24.63,0.0,2.0,29.0,,10.0,0.0,500,11.9,24.0,0.0,3,1992.0,7.0,1.0,0,6698,0,4,54,0,3,1,3,30
9533,10,140000.0,5.91,2.0,0.0,4.0,,8.0,0.0,19445,66.1,20.0,0.0,3,1978.0,9.0,1.0,0,2086,0,4,51,0,4,2,0,30
9534,3,52000.0,14.54,0.0,2.0,,,11.0,0.0,1498,2.7,34.0,0.0,1,2000.0,11.0,1.0,0,7304,0,6,415,0,0,0,1,23
9535,2,35400.0,1.36,0.0,0.0,,,4.0,0.0,892,35.7,6.0,0.0,1,2007.0,2.0,1.0,0,2489,0,18,636,0,4,0,4,4
9536,1,67000.0,11.62,0.0,3.0,,,9.0,0.0,6219,57.1,44.0,0.0,3,1996.0,12.0,1.0,0,4306,0,18,14,0,4,0,4,19
9537,1,41000.0,13.26,0.0,3.0,,,10.0,0.0,3596,33.0,12.0,0.0,1,2003.0,5.0,1.0,0,1299,0,18,243,0,0,0,2,39
9538,1,39996.0,11.01,0.0,1.0,,,8.0,0.0,3761,47.6,11.0,0.0,1,1996.0,11.0,1.0,0,5311,0,4,249,0,4,2,4,10
9539,10,28800.0,14.29,0.0,1.0,,,8.0,0.0,14302,28.7,15.0,0.0,3,1987.0,6.0,1.0,0,2555,0,4,653,0,4,0,3,4
9540,2,42500.0,20.67,0.0,0.0,,,6.0,0.0,20466,46.6,17.0,0.0,1,1996.0,11.0,1.0,1,4746,0,4,621,0,4,1,1,31
9541,10,33000.0,23.75,0.0,1.0,,,7.0,0.0,9012,71.0,18.0,0.0,3,2000.0,7.0,1.0,0,2583,0,12,630,0,0,1,1,32
9542,1,110000.0,20.32,0.0,1.0,,,11.0,0.0,42728,70.4,36.0,0.0,1,1995.0,1.0,1.0,0,3133,0,4,219,0,0,0,4,27
9543,5,31000.0,7.39,0.0,4.0,,,3.0,0.0,9140,28.6,5.0,0.0,2,1990.0,1.0,1.0,1,5875,0,10,48,0,0,2,4,30
9544,10,82800.0,16.87,1.0,5.0,17.0,82.0,3.0,1.0,0,0.0,12.0,0.0,3,1990.0,10.0,1.0,0,2201,0,8,155,0,0,0,4,8
9545,1,72000.0,22.6,1.0,2.0,21.0,,10.0,0.0,580,5.3,17.0,0.0,3,1989.0,10.0,1.0,0,2433,0,0,584,0,4,2,1,5
9546,10,46000.0,14.27,0.0,1.0,48.0,,17.0,0.0,11027,25.0,27.0,0.0,1,1992.0,5.0,1.0,0,7760,0,2,9,0,4,2,2,19
9547,5,32400.0,0.0,0.0,1.0,56.0,,3.0,0.0,0,0.0,9.0,0.0,3,1996.0,6.0,1.0,0,6807,0,18,559,0,4,0,2,42
9548,0,12600.0,6.1,0.0,0.0,,,11.0,0.0,1078,8.8,15.0,0.0,2,1998.0,9.0,1.0,1,4639,0,12,270,0,0,0,4,9
9549,6,54996.0,17.94,1.0,0.0,23.0,,5.0,0.0,1008,16.0,12.0,0.0,2,2001.0,11.0,1.0,0,7391,0,4,698,0,4,1,4,36
9550,3,108901.0,13.43,0.0,0.0,,89.0,6.0,1.0,30497,93.8,14.0,0.0,3,1991.0,12.0,1.0,1,2406,0,4,279,0,4,1,3,9
9551,6,75000.0,11.41,0.0,0.0,,,14.0,0.0,55145,43.4,48.0,0.0,3,1990.0,8.0,1.0,0,2122,0,4,184,0,0,1,0,44
9552,10,57500.0,10.56,0.0,1.0,39.0,,7.0,0.0,18896,84.4,30.0,0.0,3,1979.0,1.0,1.0,0,1433,0,4,701,0,0,2,2,36
9553,10,75000.0,9.7,3.0,0.0,19.0,0.0,6.0,0.0,2105,45.3,33.0,0.0,3,1972.0,12.0,1.0,0,3145,0,2,707,0,4,0,2,46
9554,9,73000.0,22.64,0.0,0.0,,,10.0,0.0,22669,85.5,15.0,0.0,1,1999.0,2.0,1.0,0,1839,0,4,44,0,4,1,0,30
9555,0,32000.0,15.23,0.0,1.0,,,6.0,0.0,14551,65.4,13.0,0.0,3,1979.0,1.0,1.0,0,4639,0,4,657,0,0,1,0,4
9556,2,50000.0,19.18,0.0,5.0,,,3.0,0.0,0,3.2,6.0,0.0,2,2005.0,1.0,1.0,0,1256,0,8,190,0,0,1,1,44
9557,3,71500.0,18.73,0.0,3.0,48.0,,21.0,0.0,4608,37.8,40.0,0.0,2,2003.0,2.0,1.0,0,6628,0,4,44,0,4,2,4,30
9558,3,15000.0,9.36,0.0,1.0,,,4.0,0.0,2368,84.6,4.0,0.0,2,2005.0,8.0,1.0,1,5347,0,6,617,0,4,0,2,3
9559,1,50000.0,15.46,0.0,1.0,,,5.0,0.0,15303,48.9,15.0,0.0,1,1990.0,9.0,1.0,0,4639,0,21,433,0,3,0,2,26
9560,7,66000.0,11.22,0.0,3.0,,,5.0,0.0,2868,41.0,8.0,0.0,2,2005.0,8.0,1.0,0,5695,0,18,148,0,4,0,1,37
9561,7,24000.0,18.2,0.0,4.0,,,6.0,0.0,2385,74.5,6.0,0.0,3,2007.0,4.0,1.0,0,1351,0,4,506,0,4,2,2,18
9562,1,33000.0,16.15,0.0,1.0,79.0,,7.0,0.0,5093,15.6,17.0,0.0,3,1997.0,11.0,1.0,0,72,0,16,70,0,4,0,0,33
9563,7,101000.0,0.67,0.0,2.0,62.0,,4.0,0.0,329,4.3,12.0,0.0,3,1994.0,8.0,1.0,0,755,0,14,276,0,4,1,0,9
9564,3,70000.0,24.26,1.0,1.0,3.0,,10.0,0.0,20721,62.8,34.0,0.0,1,1998.0,2.0,1.0,1,836,0,3,658,0,4,2,0,4
9565,10,83200.0,10.21,0.0,0.0,,,15.0,0.0,7086,11.7,29.0,0.0,1,1991.0,7.0,1.0,0,4639,0,8,38,0,0,1,2,6
9566,10,71500.0,16.13,0.0,0.0,,,7.0,0.0,18230,75.0,18.0,0.0,3,1998.0,7.0,1.0,0,7467,0,21,276,0,0,1,4,9
9567,3,30000.0,24.6,0.0,2.0,24.0,,9.0,0.0,1355,36.6,23.0,0.0,2,2002.0,10.0,1.0,0,7449,0,18,373,0,4,0,4,22
9568,1,97600.0,7.97,0.0,0.0,,,9.0,0.0,25060,91.8,20.0,0.0,3,1994.0,6.0,1.0,0,5773,0,2,442,0,4,2,2,14
9569,3,74064.0,8.94,0.0,0.0,,,7.0,0.0,21665,79.1,21.0,0.0,2,2001.0,12.0,1.0,0,2014,0,4,654,0,4,1,3,4
9570,4,68000.0,19.62,1.0,3.0,6.0,0.0,7.0,0.0,1943,25.6,11.0,,3,2001.0,12.0,1.0,0,7536,0,2,277,0,4,0,4,9
9571,1,147500.0,18.43,0.0,12.0,0.0,0.0,8.0,0.0,247970,93.6,41.0,0.0,3,1971.0,2.0,1.0,0,698,0,8,635,0,0,0,3,4
9572,2,180000.0,13.47,0.0,1.0,48.0,,9.0,0.0,131949,75.2,24.0,0.0,1,1996.0,10.0,1.0,0,4345,0,2,641,0,0,2,1,4
9573,2,125000.0,6.47,0.0,0.0,63.0,,12.0,0.0,4874,17.2,52.0,0.0,3,1995.0,7.0,1.0,0,114,0,8,549,0,0,2,3,42
9574,3,36000.0,10.27,0.0,2.0,,,9.0,0.0,19897,72.6,11.0,0.0,3,1992.0,10.0,1.0,0,7646,0,4,656,0,4,1,4,4
9575,2,68500.0,19.5,2.0,0.0,17.0,,12.0,0.0,13034,64.3,31.0,0.0,3,1981.0,6.0,1.0,0,5054,0,4,173,0,4,1,4,44
9576,4,79000.0,2.61,0.0,0.0,,,11.0,0.0,1787,7.7,31.0,0.0,3,1993.0,8.0,1.0,0,369,0,12,164,0,0,0,4,20
9577,1,88500.0,11.61,0.0,0.0,,,13.0,0.0,15514,77.2,38.0,0.0,3,2002.0,9.0,1.0,1,5165,0,18,158,0,4,0,2,7
9578,4,80000.0,18.6,0.0,1.0,40.0,,9.0,0.0,6901,53.1,13.0,0.0,2,1994.0,11.0,1.0,0,1289,0,4,173,0,0,1,1,44
9579,1,105000.0,15.55,0.0,1.0,,,9.0,0.0,29097,79.7,35.0,0.0,3,2001.0,4.0,1.0,0,6049,0,8,38,0,0,0,1,6
9580,3,80000.0,0.98,0.0,7.0,,,11.0,0.0,3401,5.8,13.0,0.0,2,2005.0,9.0,1.0,0,1773,0,10,656,0,0,0,1,4
9581,10,30000.0,19.04,0.0,0.0,,,9.0,0.0,16793,77.7,13.0,0.0,2,2004.0,2.0,1.0,1,5231,0,18,178,0,0,1,1,44
9582,2,50000.0,11.98,0.0,0.0,54.0,,7.0,0.0,2523,40.0,11.0,0.0,2,2004.0,4.0,1.0,0,2950,0,6,277,0,4,1,2,9
9583,10,110000.0,21.53,0.0,1.0,40.0,112.0,17.0,1.0,15757,54.5,50.0,0.0,2,1998.0,9.0,1.0,0,7753,0,4,532,0,0,2,3,35
9584,2,45000.0,18.8,0.0,1.0,44.0,,9.0,0.0,11577,60.9,15.0,0.0,3,2001.0,8.0,1.0,0,2542,0,18,6,0,4,0,0,19
9585,9,62000.0,19.65,0.0,1.0,72.0,,10.0,0.0,8575,72.7,7.0,0.0,2,2002.0,7.0,1.0,1,1200,0,4,224,0,0,0,0,27
9586,1,52000.0,9.74,0.0,3.0,71.0,0.0,12.0,0.0,13665,49.9,34.0,0.0,1,1994.0,10.0,1.0,0,2928,0,8,285,0,0,0,2,9
