,emp_length,annual_inc,debt_to_income,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,collections_12_mths_ex_med,mths_since_last_major_derog,cr_line_yrs,cr_line_mths,cr_line_days,is_bad,purpose_cat,emp_title,policy_code,zip_code,home_ownership,initial_list_status,addr_state,verification_status,pymnt_plan
8351,1,70000.0,24.39,0.0,2.0,,,7.0,0.0,56668,89.4,16.0,0.0,2,1990.0,9.0,1.0,1,5,817,4,230,4,0,27,1,0
8352,6,67000.0,8.87,0.0,1.0,54.0,,9.0,0.0,2004,12.8,22.0,0.0,3,1999.0,3.0,1.0,0,0,7306,0,283,0,0,9,1,0
8353,1,28000.0,4.33,0.0,4.0,,,6.0,0.0,2011,11.2,9.0,0.0,3,2001.0,5.0,1.0,0,21,320,0,242,4,0,39,1,0
8354,1,36000.0,5.07,0.0,3.0,,,6.0,0.0,6406,30.8,13.0,0.0,3,1997.0,7.0,1.0,0,2,800,2,559,0,0,42,0,0
8355,4,92000.0,9.8,0.0,3.0,,115.0,10.0,1.0,10215,71.9,21.0,0.0,3,1995.0,2.0,1.0,0,4,1631,2,152,0,0,37,0,0
8356,5,16800.0,5.57,0.0,0.0,,,4.0,0.0,1968,50.5,5.0,0.0,1,2007.0,8.0,1.0,0,23,2085,1,282,0,0,9,2,0
8357,0,85000.0,1.51,0.0,0.0,,85.0,4.0,1.0,4546,54.8,12.0,0.0,1,1987.0,11.0,1.0,0,18,4639,0,694,3,0,36,2,0
8358,4,60000.0,10.62,0.0,0.0,,,6.0,0.0,9407,85.5,7.0,0.0,1,2003.0,8.0,1.0,0,2,5348,2,671,4,0,4,1,0
8359,10,104400.0,8.25,0.0,1.0,,,20.0,0.0,6927,7.0,42.0,0.0,1,1991.0,2.0,1.0,0,0,544,2,464,0,0,24,2,0
8360,4,25000.0,12.91,0.0,2.0,,,10.0,0.0,18988,60.7,10.0,0.0,3,1999.0,6.0,1.0,0,12,2324,2,437,3,0,14,0,0
8361,7,54000.0,20.87,1.0,1.0,22.0,,5.0,0.0,11574,91.9,19.0,0.0,2,1998.0,12.0,1.0,0,4,7062,2,675,4,0,4,2,0
8362,3,24000.0,24.6,0.0,0.0,,,7.0,0.0,17051,78.3,9.0,0.0,1,2007.0,3.0,1.0,0,2,5304,1,115,4,0,37,0,0
8363,3,55000.0,21.49,0.0,0.0,,,6.0,0.0,7938,49.3,12.0,0.0,3,2001.0,2.0,1.0,0,18,4670,3,67,4,0,33,0,0
8364,10,91000.0,7.89,1.0,3.0,14.0,,17.0,0.0,13068,30.6,42.0,0.0,1,1994.0,1.0,1.0,0,4,4391,2,641,0,0,4,0,0
8365,10,81000.0,6.74,0.0,1.0,72.0,,5.0,0.0,16481,99.9,24.0,0.0,2,1998.0,3.0,1.0,1,4,1862,3,635,0,0,4,1,0
8366,7,68400.0,11.12,0.0,2.0,36.0,109.0,7.0,1.0,2853,23.8,17.0,0.0,3,1997.0,2.0,1.0,0,8,7188,4,657,0,0,4,1,0
8367,1,21120.0,1.42,0.0,2.0,,,3.0,0.0,2560,8.5,9.0,0.0,3,1997.0,4.0,1.0,0,10,2631,0,324,4,0,17,2,0
8368,1,45000.0,1.57,0.0,1.0,,,4.0,0.0,49680,85.2,6.0,0.0,3,1981.0,2.0,1.0,0,16,4043,3,42,4,0,6,0,0
8369,10,78500.0,16.62,0.0,0.0,82.0,,9.0,0.0,9189,74.1,32.0,0.0,1,1987.0,5.0,1.0,0,4,433,4,78,0,0,33,0,0
8370,9,88365.0,16.85,0.0,0.0,,,6.0,0.0,22936,96.4,15.0,0.0,2,1996.0,10.0,1.0,0,4,5310,4,614,4,0,3,1,0
8371,1,144000.0,13.07,0.0,0.0,,,19.0,0.0,9768,9.1,46.0,0.0,1,1995.0,6.0,1.0,0,8,5487,1,559,3,0,42,0,0
8372,1,65000.0,6.28,0.0,1.0,36.0,,6.0,0.0,4400,92.2,17.0,0.0,3,2000.0,5.0,1.0,0,2,314,0,64,4,0,33,2,0
8373,6,110000.0,10.81,0.0,2.0,,,14.0,0.0,30166,71.7,30.0,0.0,2,1995.0,6.0,1.0,0,8,7675,2,240,0,0,39,1,0
8374,7,85900.0,14.29,1.0,0.0,23.0,,12.0,0.0,17607,61.1,38.0,0.0,3,2000.0,3.0,1.0,0,2,668,3,571,0,0,42,1,0
8375,10,129000.0,10.94,0.0,0.0,80.0,,10.0,0.0,1735,24.1,31.0,0.0,1,1997.0,11.0,1.0,0,4,1994,1,659,0,0,4,1,0
8376,10,69000.0,16.26,0.0,2.0,,,4.0,0.0,18578,72.3,13.0,0.0,1,1991.0,2.0,1.0,0,4,5659,4,689,0,0,4,2,0
8377,6,98000.0,6.73,0.0,0.0,30.0,,8.0,0.0,23522,60.2,16.0,0.0,3,1998.0,11.0,1.0,0,4,310,2,679,4,0,4,1,0
8378,1,60000.0,13.54,0.0,3.0,,,12.0,0.0,21482,50.6,22.0,0.0,1,1997.0,10.0,1.0,0,4,6866,0,17,4,0,19,0,0
8379,4,67222.0,9.64,0.0,5.0,,,9.0,0.0,61034,37.6,26.0,0.0,1,1997.0,11.0,1.0,0,18,4769,2,85,0,0,33,0,0
8380,3,104000.0,23.6,0.0,0.0,,,15.0,0.0,30423,71.4,26.0,0.0,1,1989.0,10.0,1.0,0,4,3822,4,276,4,0,9,1,0
8381,9,150000.0,20.18,0.0,1.0,,,11.0,0.0,163522,85.4,25.0,0.0,2,1990.0,9.0,1.0,0,4,5297,1,247,0,0,10,1,0
8382,3,43958.0,16.27,0.0,0.0,,,8.0,0.0,14335,35.3,19.0,0.0,1,1994.0,12.0,1.0,1,12,7316,1,179,0,0,44,0,0
8383,10,100000.0,13.15,0.0,0.0,,,10.0,0.0,99412,17.8,22.0,0.0,2,1997.0,6.0,1.0,0,12,6637,1,705,0,0,46,1,0
8384,10,67000.0,21.65,0.0,0.0,,,12.0,0.0,19641,86.5,16.0,0.0,3,1994.0,9.0,1.0,0,4,5674,2,283,4,0,9,0,0
8385,7,80000.0,9.43,0.0,1.0,,,8.0,0.0,14877,79.1,28.0,0.0,1,1998.0,7.0,1.0,0,4,2664,3,441,4,0,14,2,0
8386,6,63000.0,9.5,0.0,3.0,41.0,,14.0,0.0,6251,55.2,24.0,0.0,3,2005.0,8.0,1.0,0,4,6153,4,670,4,0,4,2,0
8387,1,19200.0,10.94,0.0,3.0,,,12.0,0.0,6450,70.9,13.0,0.0,2,2002.0,12.0,1.0,0,4,6235,2,642,2,0,4,0,0
8388,8,60000.0,22.24,0.0,1.0,,87.0,6.0,1.0,7171,87.5,13.0,0.0,2,2002.0,9.0,1.0,0,18,2254,3,221,0,0,27,0,0
8389,1,50000.0,8.83,0.0,0.0,,,5.0,0.0,6381,26.7,26.0,0.0,3,2004.0,12.0,1.0,0,0,22,0,542,4,0,42,0,0
8390,1,52000.0,22.83,0.0,3.0,,,9.0,0.0,1447,6.9,21.0,0.0,2,1995.0,8.0,1.0,0,8,88,2,248,0,0,10,0,0
8391,10,65000.0,15.01,0.0,1.0,,,12.0,0.0,995,2.5,19.0,0.0,2,1996.0,12.0,1.0,0,8,7355,3,187,0,0,44,1,0
8392,4,32000.0,20.29,0.0,0.0,,,7.0,0.0,16354,63.6,7.0,0.0,1,1991.0,2.0,1.0,0,4,5367,4,133,4,0,37,1,0
8393,10,79000.0,4.5,0.0,0.0,36.0,,5.0,0.0,1210,24.2,11.0,0.0,3,2001.0,2.0,1.0,0,18,7306,3,110,0,0,33,0,0
8394,10,42500.0,12.37,0.0,1.0,,,8.0,0.0,3340,15.9,21.0,0.0,1,1993.0,1.0,1.0,0,18,5219,1,84,0,0,33,0,0
8395,0,59400.0,10.32,0.0,0.0,81.0,,9.0,0.0,17933,72.3,25.0,0.0,2,1984.0,12.0,1.0,1,2,4639,0,493,0,0,16,0,0
8396,4,88000.0,14.95,0.0,0.0,26.0,,5.0,0.0,30376,94.9,19.0,0.0,1,1998.0,11.0,1.0,0,8,2794,3,681,0,0,4,0,0
8397,2,90000.0,21.8,0.0,0.0,67.0,,25.0,0.0,39926,78.3,57.0,0.0,3,1992.0,3.0,1.0,0,4,6897,2,544,0,0,42,1,0
8398,7,38400.0,3.59,0.0,0.0,,98.0,3.0,1.0,3666,15.9,12.0,0.0,1,1997.0,8.0,1.0,1,0,5129,1,657,4,0,4,0,0
8399,10,41000.0,24.03,0.0,0.0,,,9.0,0.0,23129,72.5,26.0,0.0,1,1988.0,10.0,1.0,0,4,3020,2,231,0,0,27,2,0
8400,2,62400.0,18.98,1.0,0.0,4.0,,17.0,0.0,10590,55.7,42.0,0.0,1,1999.0,9.0,1.0,0,23,6885,1,709,4,0,46,0,0
8401,1,19200.0,13.5,0.0,0.0,,,6.0,0.0,7083,37.1,8.0,0.0,2,2006.0,3.0,1.0,0,4,227,0,687,4,0,4,2,0
8402,1,85000.0,13.47,1.0,3.0,14.0,,9.0,0.0,12436,93.5,27.0,0.0,1,2000.0,4.0,1.0,0,4,1780,4,152,0,0,37,2,0
8403,5,48000.0,5.9,0.0,0.0,,,3.0,0.0,11072,17.2,3.0,0.0,2,2002.0,12.0,1.0,0,0,3375,3,662,3,0,4,2,0
8404,4,38000.0,14.78,0.0,2.0,,,16.0,0.0,4859,13.1,27.0,0.0,2,1977.0,9.0,1.0,0,12,4639,3,440,4,0,14,0,0
8405,10,60000.0,12.92,0.0,0.0,,,8.0,0.0,6475,32.2,18.0,0.0,3,2000.0,7.0,1.0,0,2,7635,2,246,0,0,10,0,0
8406,10,48000.0,11.9,1.0,1.0,15.0,,5.0,0.0,1182,73.9,17.0,0.0,3,1998.0,3.0,1.0,0,8,4033,1,521,0,0,2,2,0
8407,5,37000.0,6.36,0.0,4.0,44.0,,8.0,0.0,4680,20.3,22.0,0.0,2,1979.0,9.0,1.0,0,18,5547,4,636,4,0,4,0,0
8408,10,60000.0,21.34,0.0,24.0,74.0,0.0,20.0,0.0,25254,53.1,28.0,0.0,2,1991.0,11.0,1.0,0,18,3804,1,48,0,0,30,0,0
8409,3,42000.0,8.43,0.0,0.0,,,2.0,0.0,8102,96.5,4.0,0.0,2,2003.0,8.0,1.0,0,12,2636,1,642,4,0,4,0,0
8410,6,65000.0,15.78,0.0,2.0,58.0,,8.0,0.0,4900,39.8,19.0,0.0,2,1994.0,6.0,1.0,1,4,3695,2,150,0,0,37,0,0
8411,3,24000.0,23.95,0.0,0.0,,,5.0,0.0,27363,57.2,19.0,0.0,3,1997.0,10.0,1.0,0,12,4031,1,275,3,0,9,2,0
8412,8,150000.0,8.26,0.0,1.0,60.0,,8.0,0.0,12483,28.9,16.0,0.0,1,1978.0,4.0,1.0,0,8,2271,1,440,3,0,14,2,0
8413,9,42504.0,16.37,0.0,0.0,,,5.0,0.0,6639,67.1,32.0,0.0,2,2000.0,10.0,1.0,0,2,6485,3,479,0,0,24,1,0
8414,2,45000.0,11.17,0.0,0.0,26.0,,8.0,0.0,1150,13.9,17.0,0.0,1,1999.0,12.0,1.0,0,6,3314,1,658,4,0,4,1,0
8415,3,64800.0,1.33,0.0,0.0,33.0,,3.0,0.0,2068,28.3,5.0,0.0,3,2005.0,3.0,1.0,0,23,866,3,64,4,0,33,0,0
8416,2,39000.0,6.77,0.0,0.0,,,4.0,0.0,4885,57.5,6.0,0.0,3,2006.0,6.0,1.0,0,6,4001,2,646,4,0,4,0,0
8417,5,175000.0,24.93,0.0,0.0,,,12.0,0.0,138529,98.9,26.0,0.0,3,1994.0,5.0,1.0,0,18,1721,4,151,0,0,37,1,0
8418,10,64000.0,7.09,0.0,0.0,29.0,45.0,4.0,1.0,482,34.4,10.0,0.0,3,1995.0,2.0,1.0,0,12,1890,2,473,4,0,24,0,0
8419,10,75000.0,20.08,0.0,2.0,48.0,,12.0,0.0,13519,70.4,35.0,0.0,1,1988.0,6.0,1.0,0,4,2512,4,646,0,0,4,1,0
8420,1,60000.0,8.04,0.0,1.0,,,7.0,0.0,14729,85.6,8.0,0.0,1,2005.0,11.0,1.0,1,21,5289,0,542,0,0,42,0,0
8421,1,15000.0,19.04,0.0,0.0,39.0,,7.0,0.0,4285,62.1,9.0,0.0,3,2004.0,9.0,1.0,0,18,7570,0,658,4,0,4,0,0
8422,2,39600.0,21.21,0.0,1.0,,,7.0,0.0,4602,53.5,21.0,0.0,1,2006.0,12.0,1.0,0,4,6479,2,276,4,0,9,1,0
8423,1,30000.0,3.16,0.0,0.0,33.0,,3.0,0.0,2761,83.7,4.0,0.0,2,2006.0,2.0,1.0,0,18,7814,4,167,4,0,20,0,0
8424,10,48000.0,14.08,0.0,1.0,81.0,0.0,11.0,0.0,2573,16.3,20.0,0.0,3,1994.0,9.0,1.0,0,18,3151,0,358,3,0,34,0,0
8425,8,148000.0,10.14,1.0,1.0,22.0,,9.0,0.0,3608,37.6,20.0,0.0,1,1995.0,7.0,1.0,0,4,954,2,654,4,0,4,0,0
8426,5,45000.0,10.51,0.0,1.0,,,8.0,0.0,5782,96.4,23.0,0.0,2,1987.0,2.0,1.0,0,4,4639,1,442,4,0,14,0,0
8427,4,75000.0,22.85,0.0,2.0,,,11.0,0.0,4666,26.2,46.0,0.0,2,1999.0,1.0,1.0,0,10,7221,0,296,0,0,1,1,0
8428,6,48000.0,17.25,0.0,3.0,,,10.0,0.0,29810,49.8,17.0,0.0,2,2000.0,12.0,1.0,1,26,360,2,696,0,0,36,0,0
8429,9,19200.0,7.13,0.0,1.0,,,8.0,0.0,2640,15.8,8.0,0.0,2,2007.0,12.0,1.0,0,0,6589,1,636,4,0,4,0,0
8430,10,32000.0,11.81,1.0,1.0,8.0,,9.0,0.0,1278,63.9,33.0,0.0,3,1995.0,7.0,1.0,0,6,6599,0,244,4,0,39,1,0
8431,4,75000.0,14.56,0.0,0.0,,,12.0,0.0,26291,38.4,29.0,0.0,1,1974.0,2.0,1.0,0,2,348,0,636,0,0,4,1,0
8432,3,93000.0,17.43,0.0,0.0,,,17.0,0.0,29046,41.8,30.0,0.0,3,1998.0,2.0,1.0,0,4,1504,4,550,0,0,42,0,0
8433,10,105000.0,8.71,0.0,4.0,,,10.0,0.0,4384,20.3,27.0,0.0,2,2000.0,4.0,1.0,0,4,1560,2,376,0,0,22,1,0
8434,10,64999.92,23.87,0.0,0.0,62.0,,12.0,0.0,6238,46.9,22.0,0.0,2,1998.0,12.0,1.0,0,4,6934,4,427,0,0,40,1,0
8435,9,80400.0,13.68,0.0,1.0,,,19.0,0.0,20659,37.8,43.0,0.0,3,1999.0,2.0,1.0,0,8,2010,2,150,3,0,37,1,0
8436,1,44000.0,12.86,0.0,0.0,,,5.0,0.0,1897,99.8,16.0,0.0,3,2001.0,1.0,1.0,0,23,6920,2,584,4,0,5,2,0
8437,2,63000.0,22.74,1.0,0.0,17.0,,15.0,0.0,13910,77.7,26.0,0.0,2,1993.0,2.0,1.0,0,4,5634,3,657,2,0,4,0,0
8438,10,170000.0,6.47,0.0,0.0,32.0,,14.0,0.0,30373,84.8,32.0,0.0,3,1996.0,12.0,1.0,0,2,99,2,64,4,0,33,1,0
8439,10,97000.0,5.25,0.0,2.0,,,19.0,0.0,5053,3.1,45.0,0.0,3,1992.0,6.0,1.0,0,8,1307,3,323,0,0,17,1,0
8440,6,41000.0,8.34,0.0,2.0,,,7.0,0.0,6396,89.4,12.0,0.0,3,1993.0,3.0,1.0,1,4,5109,3,703,4,0,46,0,0
8441,4,20000.0,13.74,0.0,1.0,,,3.0,0.0,264,37.7,7.0,0.0,2,1998.0,7.0,1.0,0,18,868,2,137,4,0,37,0,0
8442,10,44582.0,13.22,2.0,0.0,18.0,,4.0,0.0,2227,55.7,14.0,0.0,1,1991.0,10.0,1.0,0,4,2313,0,258,0,0,10,0,0
8443,3,42442.8,1.53,7.0,4.0,10.0,,12.0,0.0,1690,35.2,39.0,0.0,2,1999.0,11.0,1.0,0,4,669,2,116,0,0,37,1,0
8444,1,30000.0,10.24,0.0,0.0,,92.0,5.0,1.0,9860,48.1,28.0,0.0,2,1993.0,10.0,1.0,0,4,2569,1,170,4,0,20,2,0
8445,10,63000.0,11.85,0.0,1.0,35.0,,11.0,0.0,20216,45.4,27.0,0.0,3,1976.0,12.0,1.0,0,4,4874,4,442,0,0,14,1,0
8446,1,30000.0,9.04,0.0,0.0,,,6.0,0.0,363,2.0,7.0,0.0,3,1987.0,9.0,1.0,1,4,4639,2,591,4,0,5,0,0
8447,1,35100.0,15.86,0.0,0.0,68.0,,10.0,0.0,11615,93.7,28.0,0.0,1,1992.0,5.0,1.0,0,16,6854,4,163,4,0,20,0,0
8448,10,39000.0,19.14,0.0,0.0,,,13.0,0.0,7716,36.4,17.0,0.0,1,1999.0,8.0,1.0,0,4,3784,1,650,4,0,4,0,0
8449,3,142000.0,19.01,0.0,0.0,,,10.0,0.0,19600,55.6,28.0,0.0,3,1998.0,12.0,1.0,0,4,1930,4,161,0,0,20,1,0
8450,0,80000.0,9.57,0.0,0.0,,,12.0,0.0,23759,33.1,42.0,0.0,1,1994.0,5.0,1.0,0,8,4639,3,650,0,0,4,1,0
8451,6,45500.0,11.76,0.0,2.0,,,9.0,0.0,10244,43.2,17.0,0.0,3,2005.0,3.0,1.0,0,4,3844,3,340,0,0,34,1,0
8452,3,80000.0,5.73,0.0,0.0,,,3.0,0.0,11464,91.0,9.0,0.0,2,2000.0,12.0,1.0,0,21,4875,4,64,4,0,33,2,0
8453,5,60000.0,10.06,0.0,0.0,69.0,,5.0,0.0,9406,49.5,10.0,0.0,3,1996.0,12.0,1.0,0,2,7566,0,671,4,0,4,0,0
8454,5,18000.0,17.47,0.0,0.0,,,6.0,0.0,1323,49.0,13.0,0.0,3,2004.0,9.0,1.0,0,4,2506,4,342,4,0,34,2,0
8455,10,60000.0,5.34,0.0,0.0,34.0,,10.0,0.0,1427,6.3,31.0,0.0,2,1995.0,1.0,1.0,0,0,6936,1,336,0,0,17,1,0
8456,1,35000.0,22.9,0.0,1.0,,,12.0,0.0,14881,69.9,29.0,0.0,3,2003.0,10.0,1.0,1,4,4492,1,486,4,0,24,2,0
8457,1,19200.0,22.5,0.0,0.0,,,5.0,0.0,5961,90.6,6.0,0.0,1,2006.0,10.0,1.0,0,4,3501,3,703,4,0,46,0,0
8458,8,63745.0,11.2,0.0,4.0,,,7.0,0.0,11371,54.1,26.0,0.0,1,1999.0,12.0,1.0,0,4,7125,2,287,0,0,9,0,0
8459,10,61200.0,14.06,0.0,2.0,43.0,0.0,11.0,0.0,4781,15.5,21.0,0.0,1,1992.0,5.0,1.0,1,8,3068,1,246,0,0,10,0,0
8460,1,85000.0,12.83,0.0,1.0,,,10.0,0.0,24388,49.3,16.0,0.0,1,2004.0,11.0,1.0,0,8,2521,2,670,0,0,4,2,0
8461,10,82500.0,18.3,1.0,3.0,19.0,,9.0,0.0,14306,50.0,42.0,0.0,1,1991.0,9.0,1.0,1,2,6309,0,614,0,0,3,1,0
8462,1,68648.26,12.27,0.0,1.0,,,3.0,0.0,5502,36.7,5.0,0.0,1,2004.0,3.0,1.0,0,12,3121,3,679,4,0,4,0,0
8463,5,50000.0,22.32,0.0,0.0,,,14.0,0.0,25537,77.3,19.0,0.0,3,1983.0,9.0,1.0,1,4,5283,2,277,4,0,9,1,0
8464,5,29004.0,11.96,0.0,1.0,31.0,,4.0,0.0,2146,53.6,17.0,0.0,2,1975.0,2.0,1.0,0,18,1252,1,281,4,0,9,0,0
8465,10,60000.0,13.38,0.0,2.0,,,16.0,0.0,7414,8.3,26.0,0.0,3,1998.0,3.0,1.0,0,10,4639,0,440,0,0,14,1,0
8466,10,135000.0,19.67,0.0,0.0,62.0,96.0,18.0,1.0,32818,87.1,37.0,0.0,2,1978.0,7.0,1.0,0,18,7560,4,694,0,0,36,1,0
8467,1,74000.0,12.65,0.0,1.0,,,13.0,0.0,1756,31.4,18.0,0.0,1,2001.0,8.0,1.0,0,21,4639,0,50,0,0,30,0,0
8468,7,54000.0,17.96,0.0,1.0,,,8.0,0.0,8833,31.3,19.0,0.0,2,2005.0,2.0,1.0,0,4,7113,4,264,4,0,10,2,0
8469,2,60000.0,6.22,0.0,0.0,51.0,,5.0,0.0,719,7.2,12.0,0.0,2,2000.0,11.0,1.0,0,0,523,0,704,4,0,46,0,0
8470,5,55824.0,10.06,0.0,0.0,,,11.0,0.0,13574,95.6,16.0,0.0,1,2005.0,11.0,1.0,0,4,3436,0,44,3,0,30,2,0
8471,1,54000.0,11.29,0.0,0.0,,,11.0,0.0,21994,45.4,18.0,0.0,1,1970.0,5.0,1.0,0,0,1029,0,393,0,0,47,0,0
8472,10,48000.0,9.2,0.0,0.0,,,9.0,0.0,1421,4.6,17.0,0.0,3,1995.0,1.0,1.0,0,0,6004,0,85,3,0,33,0,0
8473,10,72000.0,7.98,0.0,0.0,,,7.0,0.0,18199,72.2,12.0,0.0,3,1993.0,10.0,1.0,0,18,1277,3,472,0,0,24,0,0
8474,1,82300.0,2.32,0.0,2.0,,,4.0,0.0,3658,19.8,11.0,0.0,3,1999.0,6.0,1.0,0,18,7794,1,658,0,0,4,1,0
8475,1,74000.0,15.42,0.0,2.0,,,16.0,0.0,13014,14.7,41.0,0.0,3,1994.0,11.0,1.0,0,4,2483,0,13,0,0,19,0,0
8476,1,50000.0,19.34,0.0,3.0,75.0,,9.0,0.0,7626,80.3,18.0,0.0,1,1999.0,8.0,1.0,0,2,6388,4,683,4,0,4,2,0
8477,4,65000.0,6.18,0.0,0.0,,,5.0,0.0,9845,35.6,9.0,0.0,1,2003.0,3.0,1.0,0,4,4160,3,44,4,0,30,1,0
8478,10,64224.0,12.07,0.0,5.0,78.0,20.0,11.0,1.0,7661,67.7,17.0,0.0,1,1998.0,2.0,1.0,0,4,5576,1,45,4,0,30,0,0
8479,6,43000.0,14.48,0.0,0.0,,,6.0,0.0,3147,80.7,7.0,0.0,2,1998.0,11.0,1.0,0,18,7252,2,213,0,0,48,2,0
8480,3,38400.0,14.05,0.0,1.0,50.0,,8.0,0.0,2696,84.2,24.0,0.0,1,1996.0,10.0,1.0,0,18,397,2,375,4,0,22,2,0
8481,6,25995.0,24.68,0.0,3.0,,,8.0,0.0,9646,72.0,26.0,0.0,3,2003.0,8.0,1.0,0,4,7317,2,464,0,0,24,1,0
8482,9,102300.0,10.71,0.0,1.0,,,15.0,0.0,52141,73.3,44.0,0.0,1,1996.0,7.0,1.0,0,6,3460,4,94,0,0,33,2,0
8483,10,52800.0,26.09,0.0,0.0,82.0,,8.0,0.0,3810,69.3,15.0,0.0,2,1991.0,6.0,1.0,0,0,4732,2,630,0,0,32,0,0
8484,1,35000.0,12.03,0.0,1.0,,,8.0,0.0,0,0.0,8.0,0.0,2,2005.0,1.0,1.0,0,6,2673,0,163,4,0,20,2,0
8485,5,42000.0,17.69,0.0,0.0,,,10.0,0.0,27122,79.8,21.0,0.0,1,2002.0,3.0,1.0,0,2,2683,3,19,0,0,38,2,0
8486,4,65004.0,11.96,0.0,8.0,57.0,,9.0,0.0,2431,47.7,17.0,0.0,2,1994.0,11.0,1.0,0,4,7336,4,290,4,0,1,1,0
8487,2,120000.0,7.03,0.0,0.0,,,8.0,0.0,2660,23.7,22.0,0.0,2,1993.0,10.0,1.0,0,2,1912,4,653,0,0,4,0,0
8488,10,50400.0,3.81,0.0,0.0,36.0,,4.0,0.0,5244,61.0,11.0,0.0,3,1997.0,1.0,1.0,0,23,1393,4,611,0,0,43,0,0
8489,2,39288.0,5.53,0.0,1.0,,,12.0,0.0,14922,43.8,15.0,0.0,3,2004.0,5.0,1.0,1,5,4357,1,68,4,0,33,2,0
8490,1,96000.0,10.45,0.0,4.0,,,4.0,0.0,6193,27.0,4.0,0.0,1,1987.0,6.0,1.0,0,18,4639,1,656,4,0,4,0,0
8491,10,61000.0,21.57,0.0,1.0,,,15.0,0.0,11001,34.3,17.0,0.0,3,1987.0,9.0,1.0,0,4,2108,1,653,0,0,4,2,0
8492,4,73000.0,7.02,0.0,3.0,,,8.0,0.0,5034,21.0,15.0,0.0,3,1994.0,1.0,1.0,1,2,466,3,657,0,0,4,2,0
8493,10,60000.0,18.14,1.0,1.0,14.0,,8.0,0.0,10041,40.7,26.0,0.0,3,1970.0,5.0,1.0,0,2,7121,1,306,0,0,1,2,0
8494,8,80000.0,16.08,0.0,0.0,,,4.0,0.0,636,70.7,6.0,0.0,1,1998.0,10.0,1.0,0,4,4346,0,167,0,0,20,2,0
8495,1,30000.0,7.04,0.0,1.0,,,7.0,0.0,9928,33.1,12.0,0.0,2,2003.0,9.0,1.0,1,2,3629,3,674,4,0,4,2,0
8496,3,85000.0,10.73,0.0,1.0,,,19.0,0.0,17823,11.8,39.0,0.0,2,1995.0,12.0,1.0,0,4,7639,0,12,0,0,19,0,0
8497,10,40000.0,2.49,2.0,0.0,10.0,,3.0,0.0,24029,0.0,14.0,0.0,1,2000.0,10.0,1.0,0,18,4986,2,632,0,0,32,0,0
8498,10,48000.0,24.02,0.0,1.0,33.0,,7.0,0.0,17427,76.1,30.0,0.0,3,1993.0,4.0,1.0,0,0,637,3,624,0,0,31,0,0
8499,4,80000.0,21.96,2.0,2.0,11.0,,16.0,0.0,15594,20.2,41.0,0.0,1,1992.0,8.0,1.0,0,4,575,1,472,3,0,24,0,0
8500,2,32000.0,10.73,0.0,1.0,63.0,,7.0,0.0,8336,55.4,14.0,0.0,2,1999.0,7.0,1.0,0,4,4327,0,54,4,0,30,1,0
8501,3,136000.0,15.87,0.0,0.0,,,20.0,0.0,232755,23.0,42.0,0.0,1,1991.0,9.0,1.0,0,2,1400,4,680,0,0,4,0,0
8502,1,65000.0,2.57,0.0,2.0,,,3.0,0.0,4426,63.2,3.0,0.0,3,1997.0,6.0,1.0,0,18,3086,4,41,3,0,6,2,0
8503,1,70000.0,16.49,1.0,0.0,11.0,,9.0,0.0,11959,53.6,19.0,0.0,3,2003.0,9.0,1.0,0,4,3470,3,12,4,0,19,2,0
8504,1,38000.0,22.45,1.0,1.0,13.0,,9.0,0.0,15146,77.3,18.0,0.0,2,2000.0,10.0,1.0,0,4,7552,0,687,0,0,4,0,0
8505,1,55000.0,4.36,1.0,5.0,14.0,102.0,6.0,1.0,6788,26.7,24.0,0.0,2,1978.0,8.0,1.0,0,2,2857,3,372,0,0,22,1,0
8506,10,27000.0,1.56,0.0,0.0,,,5.0,0.0,1303,23.7,11.0,0.0,2,1987.0,12.0,1.0,0,18,6112,3,654,4,0,4,0,0
8507,4,100000.0,18.81,0.0,6.0,,,19.0,0.0,0,0.0,34.0,0.0,1,1999.0,9.0,1.0,0,8,3662,4,630,4,0,32,2,0
8508,10,84996.0,21.12,0.0,1.0,,,19.0,0.0,30067,61.8,41.0,0.0,3,1988.0,9.0,1.0,0,4,7010,2,18,4,0,38,0,0
8509,5,42000.0,19.71,0.0,3.0,0.0,87.0,11.0,1.0,12032,87.2,17.0,0.0,2,2001.0,3.0,1.0,1,4,7072,0,350,0,0,34,0,0
8510,10,64000.0,10.76,0.0,2.0,,,7.0,0.0,13087,72.7,23.0,0.0,3,2001.0,3.0,1.0,1,8,2527,4,44,0,0,30,1,0
8511,10,45000.0,22.8,0.0,0.0,,,17.0,0.0,14161,84.8,26.0,0.0,2,2001.0,10.0,1.0,0,2,6473,4,582,0,0,5,1,0
8512,10,65000.0,2.99,1.0,1.0,19.0,,10.0,0.0,2219,9.7,30.0,0.0,2,1998.0,1.0,1.0,0,4,7606,3,272,4,0,9,0,0
8513,1,42500.0,9.91,0.0,0.0,,,4.0,0.0,7193,91.1,5.0,0.0,1,2002.0,7.0,1.0,0,4,6181,1,635,4,0,4,2,0
8514,10,70000.0,20.45,0.0,0.0,28.0,,11.0,0.0,24105,84.6,33.0,0.0,1,1992.0,9.0,1.0,0,4,7628,0,521,0,0,2,1,0
