,emp_length,annual_inc,debt_to_income,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,collections_12_mths_ex_med,mths_since_last_major_derog,cr_line_yrs,cr_line_mths,cr_line_days,is_bad,purpose_cat,policy_code,home_ownership,verification_status,initial_list_status,pymnt_plan,zip_code,addr_state,emp_title
9644,4,60000.0,11.14,0.0,0.0,26.0,,7.0,0.0,1465,26.6,13.0,0.0,1,2005.0,7.0,1.0,0,8,4,0,2,0,0,166,20,6236
9645,1,98406.0,19.36,0.0,2.0,,,9.0,0.0,36976,53.1,26.0,0.0,2,1992.0,5.0,1.0,0,2,0,0,0,0,0,590,5,4048
9646,4,54990.0,20.95,0.0,1.0,81.0,,16.0,0.0,9119,96.0,24.0,0.0,3,2001.0,10.0,1.0,0,4,0,4,1,0,0,555,42,2005
9647,3,80000.0,22.29,0.0,0.0,,,6.0,0.0,46980,58.0,10.0,0.0,3,1994.0,7.0,1.0,0,4,1,4,1,0,0,254,10,2328
9648,1,82000.0,23.68,0.0,1.0,,,10.0,0.0,25212,92.0,25.0,0.0,1,1999.0,5.0,1.0,0,4,4,0,1,0,0,544,42,2486
9649,10,125000.0,8.34,0.0,1.0,,,10.0,0.0,13373,67.6,25.0,0.0,3,1996.0,3.0,1.0,0,18,2,0,0,0,0,170,20,4256
9650,10,43000.0,11.58,0.0,0.0,51.0,,13.0,0.0,13034,65.5,33.0,0.0,3,2000.0,4.0,1.0,0,2,3,4,0,0,0,75,33,6882
9651,1,19632.0,21.7,0.0,3.0,,,5.0,0.0,392,13.1,10.0,0.0,2,2006.0,8.0,1.0,0,0,3,3,2,0,0,714,46,3195
9652,7,60000.0,19.36,0.0,1.0,,,13.0,0.0,25010,44.7,26.0,0.0,2,1999.0,8.0,1.0,0,4,0,4,1,0,0,67,33,4515
9653,1,45000.0,4.32,0.0,0.0,29.0,,5.0,0.0,2108,52.7,12.0,0.0,2,1995.0,3.0,1.0,0,8,4,0,2,0,0,678,4,5811
9654,10,120000.0,23.01,2.0,3.0,2.0,,6.0,0.0,74979,0.0,33.0,0.0,2,1995.0,8.0,1.0,0,18,3,0,0,0,0,682,4,2668
9655,3,32000.0,27.15,0.0,0.0,0.0,0.0,18.0,0.0,2012,100.6,23.0,0.0,1,1998.0,7.0,1.0,0,4,1,0,0,0,0,584,5,1614
9656,1,40000.0,12.81,0.0,1.0,,,9.0,0.0,6186,68.7,18.0,0.0,1,2003.0,10.0,1.0,0,4,3,4,2,0,0,607,43,5096
9657,1,62000.0,20.25,0.0,2.0,55.0,,13.0,0.0,5734,39.9,28.0,0.0,1,2001.0,7.0,1.0,1,4,4,4,1,0,0,9,19,7785
9658,10,70000.0,3.02,1.0,0.0,13.0,,14.0,0.0,2906,4.5,30.0,0.0,1,1987.0,8.0,1.0,0,21,2,0,1,0,0,542,42,4837
9659,8,58752.0,10.8,0.0,1.0,76.0,,7.0,0.0,1051,58.4,12.0,0.0,2,2001.0,8.0,1.0,0,18,3,4,0,0,0,680,4,4784
9660,1,38500.0,13.06,0.0,0.0,,,8.0,0.0,10838,89.6,15.0,0.0,1,2004.0,10.0,1.0,0,2,2,4,2,0,0,158,7,2478
9661,4,45000.0,23.31,0.0,1.0,,,6.0,0.0,3636,27.5,10.0,0.0,2,2008.0,3.0,1.0,0,4,1,4,2,0,0,100,33,7121
9662,10,84000.0,17.49,0.0,0.0,,,11.0,0.0,39308,27.9,40.0,0.0,1,1989.0,3.0,1.0,0,4,4,0,1,0,0,428,26,4052
9663,6,70000.0,6.89,0.0,2.0,54.0,,15.0,0.0,2608,21.0,32.0,0.0,1,1998.0,8.0,1.0,0,10,1,0,2,0,0,277,9,2619
9664,8,125000.0,13.61,0.0,3.0,,,10.0,0.0,41568,48.6,40.0,0.0,2,1994.0,11.0,1.0,0,4,1,0,0,0,0,626,31,716
9665,8,130000.0,9.23,0.0,3.0,,,21.0,0.0,6223,6.8,36.0,0.0,2,1983.0,10.0,1.0,0,8,4,0,0,0,0,323,17,3936
9666,1,80500.0,9.17,1.0,0.0,8.0,,7.0,0.0,12842,88.5,14.0,0.0,1,1995.0,9.0,1.0,0,4,3,0,1,0,0,621,31,3243
9667,4,21600.0,6.0,1.0,2.0,15.0,,3.0,0.0,4051,96.5,6.0,0.0,2,1988.0,7.0,1.0,1,19,1,3,1,0,0,321,17,1411
9668,1,45000.0,22.91,0.0,0.0,,,7.0,0.0,23703,83.8,10.0,0.0,3,2000.0,4.0,1.0,0,4,3,4,0,0,0,61,30,5825
9669,2,36000.0,10.37,0.0,0.0,,,9.0,0.0,3413,15.0,22.0,0.0,1,1991.0,2.0,1.0,0,8,0,0,0,0,0,10,19,4827
9670,2,34000.0,14.86,0.0,1.0,,,4.0,0.0,4883,84.2,7.0,0.0,2,2004.0,6.0,1.0,1,0,4,0,0,0,0,287,9,6647
9671,2,36000.0,14.07,0.0,0.0,53.0,,6.0,0.0,11569,37.1,11.0,0.0,2,2003.0,3.0,1.0,1,12,4,4,2,0,0,232,27,7231
9672,10,140000.0,15.83,0.0,1.0,,,14.0,0.0,14786,77.0,27.0,0.0,1,1997.0,10.0,1.0,0,4,3,4,1,0,0,658,4,6367
9673,6,60000.0,9.58,0.0,1.0,68.0,,6.0,0.0,6662,47.9,14.0,0.0,1,2000.0,10.0,1.0,0,12,1,4,2,0,0,649,4,1801
9674,10,90000.0,16.36,0.0,0.0,,,11.0,0.0,21412,85.0,29.0,0.0,3,1986.0,6.0,1.0,0,4,4,4,1,0,0,61,30,4575
9675,1,30456.0,14.11,0.0,0.0,,,5.0,0.0,10603,73.6,11.0,0.0,1,1999.0,10.0,1.0,0,4,4,4,2,0,0,158,7,1993
9676,1,35004.0,4.53,0.0,1.0,,,3.0,0.0,3814,55.3,3.0,0.0,3,2005.0,11.0,1.0,0,18,3,4,2,0,0,1,19,2130
9677,1,125000.0,13.55,0.0,1.0,44.0,,16.0,0.0,23600,64.1,38.0,0.0,2,2000.0,4.0,1.0,0,4,4,4,2,0,0,159,44,642
9678,3,50000.0,12.98,0.0,1.0,,97.0,8.0,1.0,2316,33.1,17.0,0.0,1,1999.0,2.0,1.0,0,4,4,4,0,0,0,36,6,776
9679,10,225000.0,5.14,0.0,0.0,56.0,,8.0,0.0,10698,55.4,15.0,0.0,3,1985.0,6.0,1.0,0,21,3,4,2,0,0,14,19,102
9680,4,31150.0,2.89,0.0,0.0,,,3.0,0.0,1961,47.8,6.0,0.0,3,2006.0,9.0,1.0,0,4,2,4,0,0,0,276,9,5535
9681,1,60000.0,23.86,3.0,1.0,18.0,,7.0,0.0,4503,35.7,14.0,0.0,1,1987.0,8.0,1.0,0,4,0,4,1,0,0,81,33,5718
9682,4,150000.0,11.02,0.0,6.0,33.0,,6.0,0.0,10363,96.0,44.0,0.0,1,1991.0,5.0,1.0,0,4,0,0,1,0,0,471,24,165
9683,1,80000.0,23.65,0.0,2.0,,,9.0,0.0,19333,61.2,13.0,0.0,1,2004.0,11.0,1.0,0,4,4,4,0,0,0,442,14,5785
9684,1,108000.0,18.39,0.0,0.0,29.0,,12.0,0.0,39034,67.5,33.0,0.0,1,1995.0,8.0,1.0,0,4,3,0,0,0,0,392,47,6123
9685,4,45000.0,10.45,0.0,0.0,,,14.0,0.0,10177,51.6,19.0,0.0,1,2005.0,2.0,1.0,0,4,2,4,0,0,0,704,46,7501
9686,3,60000.0,18.4,0.0,0.0,,,9.0,0.0,20795,85.7,14.0,0.0,3,1996.0,1.0,1.0,1,4,0,0,1,0,0,542,42,3352
9687,10,110000.0,1.32,0.0,0.0,,,9.0,0.0,19391,0.3,26.0,0.0,2,1980.0,2.0,1.0,0,4,0,0,2,0,0,657,4,7355
9688,1,204000.0,9.14,0.0,0.0,,,20.0,0.0,25814,29.1,36.0,0.0,2,1998.0,5.0,1.0,0,2,3,4,2,0,0,59,30,4514
9689,1,39516.0,20.01,0.0,1.0,,,7.0,0.0,5066,84.4,20.0,0.0,1,2002.0,5.0,1.0,0,4,1,4,0,0,0,654,4,446
9690,4,48000.0,22.85,0.0,2.0,,,9.0,0.0,2018,23.2,22.0,0.0,1,1997.0,4.0,1.0,0,21,3,0,0,0,0,439,14,4639
9691,7,48000.0,19.05,1.0,1.0,20.0,,6.0,0.0,554,21.3,10.0,0.0,3,2007.0,12.0,1.0,0,8,4,0,0,0,0,706,46,3010
9692,10,83000.0,17.99,0.0,1.0,,,7.0,0.0,12632,70.2,15.0,0.0,3,2003.0,10.0,1.0,0,2,0,4,0,0,0,75,33,5520
9693,3,33276.0,9.63,0.0,0.0,,,4.0,0.0,11962,89.9,15.0,0.0,1,1993.0,3.0,1.0,0,0,2,0,0,0,0,612,3,684
9694,4,97000.0,5.47,0.0,0.0,,,11.0,0.0,1628,1.9,23.0,0.0,2,2004.0,12.0,1.0,0,12,2,0,2,0,0,654,4,5562
9695,7,84000.0,12.97,0.0,0.0,,,13.0,0.0,10895,34.3,22.0,0.0,1,2001.0,5.0,1.0,0,4,2,4,0,0,0,660,4,4639
9696,1,48645.0,13.64,0.0,0.0,,,10.0,0.0,13039,31.0,17.0,0.0,2,2000.0,3.0,1.0,0,4,2,4,0,0,0,292,1,736
9697,10,35000.0,8.91,1.0,2.0,13.0,,15.0,0.0,12509,37.1,7.0,0.0,3,1993.0,6.0,1.0,1,18,3,3,0,0,0,197,44,7570
9698,0,38376.0,18.07,0.0,2.0,,,5.0,0.0,6575,90.1,16.0,0.0,3,1979.0,6.0,1.0,0,4,3,3,1,0,0,532,35,4639
9699,4,95000.0,15.74,0.0,1.0,,,6.0,0.0,15274,56.2,9.0,0.0,1,2002.0,1.0,1.0,0,4,1,4,2,0,0,635,4,4089
9700,7,72000.0,7.47,0.0,1.0,,,10.0,0.0,12147,57.6,18.0,0.0,3,2000.0,12.0,1.0,0,4,4,4,1,0,0,68,33,5017
9701,3,105000.0,17.79,0.0,1.0,25.0,,10.0,0.0,37086,65.2,32.0,0.0,3,1984.0,5.0,1.0,0,4,3,0,1,0,0,696,36,2647
9702,7,24000.0,5.5,1.0,0.0,2.0,,8.0,0.0,3819,12.8,23.0,0.0,1,1998.0,9.0,1.0,0,18,3,3,2,0,0,640,4,2752
9703,10,19200.0,22.69,0.0,0.0,,,4.0,0.0,11023,79.3,15.0,0.0,3,2000.0,9.0,1.0,0,4,1,4,0,0,0,571,42,7730
9704,10,38000.0,18.28,0.0,0.0,,,11.0,0.0,14194,87.1,16.0,0.0,3,2003.0,9.0,1.0,0,2,1,0,0,0,0,542,42,5357
9705,4,154000.0,8.27,0.0,2.0,72.0,,7.0,0.0,20466,97.5,20.0,0.0,2,1992.0,4.0,1.0,1,4,1,4,1,0,0,704,46,4427
9706,4,68500.0,13.7,0.0,2.0,,,9.0,0.0,23626,90.9,13.0,0.0,2,2003.0,4.0,1.0,0,4,0,0,1,0,0,440,14,4281
9707,10,24000.0,19.95,0.0,1.0,,,10.0,0.0,18210,55.2,11.0,0.0,2,2001.0,10.0,1.0,0,2,1,0,0,0,0,717,0,4639
9708,3,70000.0,19.78,0.0,2.0,,,10.0,0.0,9916,60.1,24.0,0.0,1,1999.0,2.0,1.0,1,21,1,0,1,0,0,706,46,7504
9709,2,20000.0,23.82,0.0,1.0,34.0,,6.0,0.0,5411,76.1,22.0,0.0,2,2001.0,7.0,1.0,0,16,1,4,0,0,0,317,25,7144
9710,3,18000.0,23.13,0.0,0.0,,,5.0,0.0,6630,93.4,7.0,0.0,3,2004.0,11.0,1.0,0,4,3,4,0,0,0,694,36,2161
9711,7,110000.0,5.41,0.0,2.0,,,6.0,0.0,4678,11.0,37.0,0.0,2,1995.0,2.0,1.0,0,4,3,0,1,0,0,76,33,2039
9712,10,60000.0,17.1,0.0,3.0,31.0,,5.0,0.0,1022,73.0,33.0,0.0,3,1985.0,5.0,1.0,0,18,4,4,2,0,0,686,4,5883
9713,2,170000.0,15.56,0.0,1.0,,,13.0,0.0,2822,21.1,42.0,0.0,2,1997.0,1.0,1.0,0,8,4,0,0,0,0,214,48,6571
9714,7,27000.0,11.02,2.0,0.0,22.0,0.0,6.0,0.0,2359,57.5,15.0,0.0,3,2000.0,11.0,1.0,0,4,4,4,0,0,0,1,19,4070
9715,2,50004.0,16.58,0.0,1.0,45.0,,6.0,0.0,757,22.9,11.0,0.0,2,2000.0,10.0,1.0,0,21,1,4,1,0,0,68,33,7158
9716,5,120000.0,13.4,0.0,0.0,59.0,,12.0,0.0,25834,68.9,34.0,0.0,2,1999.0,9.0,1.0,0,2,3,4,2,0,0,12,19,5476
9717,1,36000.0,1.37,1.0,1.0,18.0,,4.0,0.0,1155,48.1,7.0,0.0,3,2006.0,9.0,1.0,0,4,2,4,2,0,0,657,4,4262
9718,1,48000.0,2.65,0.0,0.0,,,4.0,0.0,6512,16.4,4.0,0.0,1,1996.0,7.0,1.0,0,4,1,4,0,0,0,654,4,1968
9719,5,50004.0,20.76,0.0,2.0,,,11.0,0.0,10070,33.3,19.0,0.0,1,1999.0,1.0,1.0,0,4,2,4,2,0,0,704,46,6919
9720,2,102400.0,18.73,0.0,2.0,,,8.0,0.0,29105,84.1,38.0,0.0,2,1991.0,12.0,1.0,0,4,1,0,1,0,0,554,42,6721
9721,10,60000.0,21.18,0.0,0.0,,,7.0,0.0,6334,64.6,10.0,0.0,2,1992.0,1.0,1.0,1,22,2,0,1,0,0,575,42,4639
9722,4,31200.0,11.35,0.0,1.0,,,13.0,0.0,6095,19.0,27.0,0.0,1,2001.0,6.0,1.0,0,4,2,0,1,0,0,669,4,1954
9723,10,60000.0,24.3,0.0,1.0,,,20.0,0.0,10825,23.3,41.0,0.0,2,1984.0,12.0,1.0,0,2,3,0,1,0,0,108,33,1658
9724,0,25980.0,11.45,1.0,4.0,16.0,,5.0,0.0,794,6.0,21.0,0.0,3,1998.0,7.0,1.0,0,23,0,4,0,0,0,121,37,4639
9725,1,24000.0,16.1,0.0,1.0,41.0,,4.0,0.0,2348,67.1,7.0,0.0,3,2004.0,9.0,1.0,1,4,3,4,0,0,0,437,14,7317
9726,10,105000.0,7.41,0.0,1.0,,114.0,14.0,1.0,13918,38.1,31.0,0.0,2,1992.0,12.0,1.0,0,4,0,3,0,0,0,280,9,6709
9727,4,61000.0,16.8,0.0,0.0,,,10.0,0.0,71252,52.8,33.0,0.0,3,1996.0,3.0,1.0,1,4,4,0,2,0,0,247,10,1655
9728,2,40000.0,4.77,0.0,1.0,63.0,,10.0,0.0,5760,19.8,20.0,0.0,3,1995.0,10.0,1.0,0,12,2,4,2,0,0,560,42,1663
9729,6,61300.0,17.72,0.0,0.0,,,7.0,0.0,30166,77.0,38.0,0.0,1,2000.0,6.0,1.0,0,4,1,0,1,0,0,424,40,2405
9730,5,130000.0,7.17,1.0,3.0,18.0,,9.0,0.0,962,45.8,42.0,0.0,2,1993.0,3.0,1.0,0,4,4,0,2,0,0,351,34,4639
9731,4,120000.0,14.17,0.0,0.0,,,10.0,0.0,27994,47.7,18.0,0.0,2,1999.0,1.0,1.0,0,4,4,4,1,0,0,249,10,2974
9732,0,35500.0,24.51,0.0,1.0,,,13.0,0.0,24751,41.4,52.0,0.0,1,1995.0,6.0,1.0,0,4,3,0,1,0,0,446,14,4639
9733,4,60000.0,23.96,0.0,1.0,,,14.0,0.0,12875,44.3,30.0,0.0,1,2001.0,6.0,1.0,0,4,0,0,1,0,0,357,34,7553
9734,7,60000.0,15.7,0.0,0.0,,,15.0,0.0,34679,57.6,31.0,0.0,1,1994.0,6.0,1.0,0,2,0,0,1,0,0,614,3,802
9735,8,84996.0,15.36,0.0,3.0,68.0,67.0,23.0,1.0,8813,27.3,29.0,0.0,3,2001.0,3.0,1.0,0,4,1,0,2,0,0,159,44,2470
9736,8,63900.0,15.79,0.0,0.0,44.0,,12.0,0.0,32060,65.8,25.0,0.0,3,1995.0,12.0,1.0,1,4,3,0,1,0,0,566,42,5406
9737,1,111150.0,0.49,0.0,1.0,,,9.0,0.0,7195,6.3,20.0,0.0,1,1997.0,8.0,1.0,0,8,1,0,1,0,0,656,4,2400
9738,3,36000.0,10.37,0.0,0.0,70.0,,13.0,0.0,8301,79.8,32.0,0.0,2,1983.0,2.0,1.0,1,2,1,3,0,0,0,561,42,4165
9739,1,50000.0,4.97,0.0,0.0,,,15.0,0.0,6699,6.6,26.0,0.0,1,1991.0,1.0,1.0,0,16,2,4,2,0,0,246,10,3669
9740,3,42000.0,19.51,1.0,3.0,8.0,,8.0,0.0,19159,62.6,25.0,0.0,1,1984.0,1.0,1.0,0,4,1,0,1,0,0,663,4,420
9741,5,60000.0,7.14,0.0,5.0,,,7.0,0.0,5928,28.6,23.0,0.0,3,1998.0,12.0,1.0,0,23,4,0,2,0,0,44,30,7754
9742,3,52000.0,10.32,0.0,2.0,,,9.0,0.0,12804,50.6,27.0,0.0,3,1993.0,12.0,1.0,0,4,2,4,0,0,0,542,42,699
9743,4,45000.0,15.2,0.0,1.0,,,12.0,0.0,16509,80.4,29.0,0.0,3,1997.0,9.0,1.0,0,4,1,4,1,0,0,571,42,605
9744,7,24000.0,16.95,0.0,0.0,,,7.0,0.0,10192,92.7,14.0,0.0,2,2001.0,11.0,1.0,0,4,0,4,0,0,0,670,4,7024
9745,10,52000.0,9.02,0.0,0.0,65.0,,9.0,0.0,5760,48.8,33.0,0.0,1,1989.0,12.0,1.0,0,18,1,3,2,0,0,17,19,1637
9746,3,30000.0,5.32,0.0,0.0,,,5.0,0.0,4197,27.3,6.0,0.0,3,2001.0,5.0,1.0,0,25,4,4,2,0,0,222,27,5691
9747,10,175000.0,15.18,0.0,0.0,,,17.0,0.0,119126,82.5,40.0,0.0,2,1979.0,5.0,1.0,0,8,2,0,1,0,0,674,4,4048
9748,6,59000.0,14.36,0.0,1.0,,,14.0,0.0,19943,56.3,42.0,0.0,3,1994.0,1.0,1.0,0,2,4,4,1,0,0,76,33,3071
9749,2,265000.0,5.53,0.0,2.0,,,8.0,0.0,3131,8.9,26.0,0.0,3,1979.0,10.0,1.0,0,8,3,0,1,0,0,11,19,4327
9750,1,36000.0,9.67,2.0,1.0,11.0,,7.0,0.0,5378,22.0,11.0,0.0,2,2003.0,4.0,1.0,0,0,0,4,1,0,0,442,14,2903
9751,1,65000.0,19.0,0.0,0.0,,,4.0,0.0,4125,93.7,10.0,0.0,3,2004.0,10.0,1.0,0,4,1,4,2,0,0,626,31,4685
9752,6,80000.0,17.43,1.0,0.0,14.0,,13.0,0.0,29327,49.6,23.0,0.0,3,1998.0,11.0,1.0,0,4,4,4,1,0,0,12,19,367
9753,10,150000.0,2.3,0.0,0.0,,,4.0,0.0,4409,31.3,11.0,0.0,2,1999.0,5.0,1.0,0,8,4,0,2,0,0,250,10,7479
9754,2,36400.0,26.64,0.0,1.0,40.0,,13.0,0.0,8076,28.4,27.0,0.0,2,1987.0,1.0,1.0,0,4,1,4,0,0,0,571,42,6960
9755,6,114800.0,6.34,0.0,1.0,,,7.0,0.0,12077,71.7,13.0,0.0,3,2003.0,8.0,1.0,0,4,1,4,1,0,0,75,33,1411
9756,10,49992.0,5.54,1.0,0.0,4.0,,7.0,0.0,3303,16.2,20.0,0.0,3,1996.0,2.0,1.0,0,4,1,0,2,0,0,241,39,2816
9757,7,48000.0,6.28,1.0,0.0,10.0,,6.0,0.0,2007,6.9,9.0,0.0,1,1994.0,11.0,1.0,0,18,1,3,0,0,0,546,42,3716
9758,1,145000.0,18.16,0.0,8.0,,,27.0,0.0,105863,49.3,53.0,0.0,2,1990.0,2.0,1.0,0,4,2,0,1,0,0,649,4,1105
9759,3,130000.0,3.42,1.0,2.0,12.0,39.0,6.0,1.0,2064,31.8,9.0,0.0,1,1999.0,8.0,1.0,0,12,0,0,0,0,0,498,16,7614
9760,6,35000.0,21.98,0.0,2.0,,,5.0,0.0,22805,53.7,18.0,0.0,2,1994.0,1.0,1.0,0,4,4,4,0,0,0,442,14,3811
9761,3,140000.0,9.84,0.0,0.0,,,8.0,0.0,13943,96.2,18.0,0.0,2,1995.0,7.0,1.0,0,18,3,0,0,0,0,559,42,4714
9762,5,37080.0,20.94,0.0,0.0,,,5.0,0.0,14811,80.5,8.0,0.0,3,2000.0,11.0,1.0,0,0,1,0,2,0,0,281,9,2819
9763,1,55000.0,9.21,1.0,5.0,9.0,,9.0,0.0,1097,39.2,11.0,0.0,1,1990.0,1.0,1.0,0,12,2,4,0,0,0,150,37,1345
9764,10,43000.0,20.57,0.0,0.0,,,7.0,0.0,11531,95.3,15.0,0.0,1,1999.0,5.0,1.0,0,4,4,4,0,0,0,653,4,1101
9765,10,160000.0,3.52,0.0,1.0,,,10.0,0.0,0,0.0,35.0,0.0,3,1992.0,2.0,1.0,0,20,0,0,2,0,0,664,4,1087
9766,6,31323.0,14.56,0.0,0.0,,,7.0,0.0,17806,99.4,27.0,0.0,2,1987.0,7.0,1.0,1,4,0,0,0,0,0,436,14,7545
9767,10,40800.0,13.84,0.0,0.0,33.0,,6.0,0.0,2439,17.1,16.0,0.0,2,2004.0,9.0,1.0,1,14,1,4,0,0,0,44,30,656
9768,2,62000.0,23.92,0.0,0.0,29.0,,7.0,0.0,29330,57.3,12.0,0.0,2,1984.0,11.0,1.0,1,5,3,3,0,0,0,674,4,4643
9769,10,250000.0,25.03,0.0,1.0,0.0,0.0,18.0,0.0,401941,20.7,50.0,0.0,2,1984.0,9.0,1.0,0,21,4,0,0,0,0,434,26,6393
9770,9,50600.0,18.43,0.0,0.0,,,9.0,0.0,12983,80.1,41.0,0.0,2,2002.0,5.0,1.0,0,4,2,4,1,0,0,473,24,2015
9771,1,29000.0,23.88,0.0,2.0,,,6.0,0.0,5583,58.8,9.0,0.0,3,2004.0,10.0,1.0,0,4,4,4,0,0,0,394,47,2696
9772,3,64000.0,20.74,0.0,1.0,,,12.0,0.0,8214,36.3,35.0,0.0,1,2000.0,4.0,1.0,0,4,3,4,1,0,0,77,33,4217
9773,1,90000.0,7.04,0.0,0.0,,,9.0,0.0,23899,44.2,7.0,0.0,2,1997.0,7.0,1.0,1,4,3,4,1,0,0,671,4,3941
9774,1,50000.0,11.47,0.0,0.0,,,5.0,0.0,17297,57.1,8.0,0.0,3,1998.0,9.0,1.0,0,2,1,4,2,0,0,59,30,1312
9775,3,63945.0,13.64,0.0,1.0,,,21.0,0.0,32100,59.8,37.0,0.0,1,1997.0,3.0,1.0,0,0,2,0,1,0,0,656,4,7383
9776,5,65004.0,8.2,0.0,1.0,,,6.0,0.0,12418,66.2,10.0,0.0,2,1997.0,5.0,1.0,1,4,1,4,0,0,0,654,4,1305
9777,1,230000.0,16.41,0.0,0.0,,,18.0,0.0,118847,78.6,33.0,0.0,1,1991.0,5.0,1.0,0,4,3,0,1,0,0,34,6,1842
9778,5,35000.0,14.13,0.0,0.0,59.0,,9.0,0.0,9204,84.4,18.0,0.0,3,1993.0,12.0,1.0,0,4,2,4,0,0,0,34,6,6780
9779,8,45760.0,15.21,0.0,0.0,,,4.0,0.0,10197,75.5,8.0,0.0,1,1994.0,12.0,1.0,0,4,0,4,1,0,0,330,17,4639
9780,10,55000.0,12.13,0.0,1.0,,,13.0,0.0,26769,47.8,26.0,0.0,2,1995.0,10.0,1.0,0,4,0,0,2,0,0,463,24,5796
9781,1,83000.0,17.47,0.0,0.0,,,8.0,0.0,17279,66.2,15.0,0.0,2,2002.0,8.0,1.0,0,4,4,4,0,0,0,654,4,3506
9782,5,90000.0,8.67,0.0,1.0,,,8.0,0.0,1898,13.4,9.0,0.0,1,2004.0,8.0,1.0,1,4,0,0,2,0,0,657,4,393
9783,7,70000.0,11.78,0.0,3.0,61.0,,6.0,0.0,7875,25.8,24.0,0.0,1,1994.0,8.0,1.0,0,21,1,0,0,0,0,81,33,4851
9784,10,91000.0,8.58,0.0,1.0,,,9.0,0.0,8912,56.8,42.0,0.0,1,1999.0,10.0,1.0,0,8,2,0,2,0,0,247,10,5819
9785,10,68000.0,10.52,0.0,1.0,,,6.0,0.0,8386,58.2,16.0,0.0,3,1996.0,8.0,1.0,0,4,0,0,0,0,0,413,23,7237
9786,10,91154.0,5.85,1.0,0.0,4.0,,15.0,0.0,15362,33.1,33.0,0.0,2,1985.0,7.0,1.0,0,18,2,0,1,0,0,646,4,4080
9787,3,63000.0,17.48,0.0,1.0,53.0,,10.0,0.0,3848,75.5,26.0,0.0,2,1999.0,12.0,1.0,0,4,2,0,1,0,0,248,10,6300
9788,3,24000.0,6.0,1.0,0.0,8.0,,4.0,0.0,1422,43.1,8.0,0.0,3,2001.0,11.0,1.0,0,4,0,4,0,0,0,705,46,4639
9789,3,125004.0,5.14,0.0,0.0,65.0,,10.0,0.0,10708,68.6,26.0,0.0,3,1994.0,5.0,1.0,0,4,1,4,1,0,0,149,37,4292
9790,9,79700.0,14.86,0.0,1.0,46.0,,9.0,0.0,7778,60.3,13.0,0.0,1,1993.0,6.0,1.0,0,4,3,0,0,0,0,697,36,5896
9791,1,12816.0,18.35,0.0,0.0,75.0,100.0,5.0,1.0,4805,84.3,12.0,0.0,1,1993.0,6.0,1.0,0,4,4,3,0,0,0,193,44,4639
9792,4,30000.0,4.16,0.0,0.0,,,3.0,0.0,5820,48.5,9.0,0.0,1,2002.0,9.0,1.0,0,25,0,4,0,0,0,113,37,7422
9793,2,140000.0,11.16,0.0,3.0,35.0,,10.0,0.0,3025,9.1,54.0,0.0,3,1999.0,1.0,1.0,0,4,0,4,1,0,0,48,30,4773
9794,6,80000.0,28.35,0.0,0.0,,,13.0,0.0,61422,85.1,29.0,0.0,3,1999.0,4.0,1.0,0,18,4,0,0,0,0,413,23,3683
9795,10,43000.0,11.47,0.0,3.0,,96.0,2.0,1.0,2925,97.5,9.0,0.0,2,1999.0,7.0,1.0,0,18,4,4,0,0,0,217,27,6316
9796,8,53000.0,11.95,0.0,2.0,,,19.0,0.0,19064,41.4,69.0,0.0,2,1987.0,7.0,1.0,0,4,1,3,0,0,0,472,24,3065
9797,10,39996.0,22.98,0.0,1.0,53.0,,21.0,0.0,25336,48.5,43.0,0.0,3,1989.0,5.0,1.0,1,0,4,4,0,0,0,61,30,5273
9798,4,31000.0,2.63,0.0,1.0,,,2.0,0.0,2550,67.1,3.0,0.0,2,2007.0,2.0,1.0,0,18,0,4,0,0,0,246,10,4088
9799,5,35000.0,22.39,0.0,1.0,,,7.0,0.0,10084,65.9,15.0,0.0,3,2003.0,10.0,1.0,0,2,3,4,0,0,0,324,17,7863
9800,3,77500.0,23.15,0.0,1.0,,,14.0,0.0,24250,57.2,45.0,0.0,2,1993.0,12.0,1.0,0,4,2,3,2,0,0,614,3,669
9801,10,72000.0,7.43,0.0,0.0,,,7.0,0.0,3660,14.4,21.0,0.0,1,1995.0,6.0,1.0,0,12,0,0,1,0,0,410,23,6417
9802,1,160000.0,10.73,0.0,0.0,,,10.0,0.0,33256,73.9,15.0,0.0,2,2003.0,11.0,1.0,0,18,4,4,1,0,0,249,10,7658
9803,4,86000.0,4.79,0.0,0.0,,,14.0,0.0,28089,31.7,19.0,0.0,2,1995.0,1.0,1.0,0,18,1,4,0,0,0,670,4,864
9804,10,96000.0,17.34,1.0,0.0,15.0,,8.0,0.0,11758,75.9,21.0,0.0,3,1996.0,9.0,1.0,0,4,1,4,2,0,0,703,46,7323
9805,2,25000.0,7.34,0.0,1.0,44.0,,19.0,0.0,0,0.0,29.0,0.0,2,1999.0,2.0,1.0,1,18,4,4,0,0,0,376,22,7786
9806,1,60000.0,11.22,0.0,0.0,46.0,85.0,5.0,1.0,27591,54.9,11.0,0.0,1,1990.0,5.0,1.0,0,4,2,4,0,0,0,635,4,6072
9807,9,150000.0,14.0,0.0,0.0,,,9.0,0.0,21628,90.5,7.0,0.0,1,1994.0,12.0,1.0,1,4,4,4,1,0,0,671,4,6812
